AssetID,Day of DateOccurred,ProblemTypeName
C788D4C1-B3D1-E111-97B2-0025B500016E,"March 26, 2013",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"April 22, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"April 25, 2013",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 7, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 10, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 28, 2013",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"July 29, 2013",Environmental Issue
C788D4C1-B3D1-E111-97B2-0025B500016E,"September 9, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"September 11, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"October 4, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"October 17, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"October 30, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"November 6, 2013",Environmental Issue
C788D4C1-B3D1-E111-97B2-0025B500016E,"November 14, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"December 2, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"December 9, 2013",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 30, 2014",Environmental Issue
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 1, 2014",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 6, 2014",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 22, 2014",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"September 19, 2014",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"September 26, 2014",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"October 16, 2014",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"December 3, 2014",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"December 29, 2014",Output Quality
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 5, 2015",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 7, 2015",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 12, 2015",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"February 25, 2015",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"March 16, 2015",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"May 11, 2015",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"August 14, 2015",Accessory Issue
C788D4C1-B3D1-E111-97B2-0025B500016E,"October 8, 2015",Device Fault
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 8, 2016",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"January 25, 2016",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"February 29, 2016",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"March 8, 2016",Paper Jam
C788D4C1-B3D1-E111-97B2-0025B500016E,"March 14, 2016",Paper Jam
C98861AB-A08D-E111-BCB8-001B216D5D05,,
C4428414-3DE0-E111-AD34-0025B500016E,"May 30, 2013",Environmental Issue
C4428414-3DE0-E111-AD34-0025B500016E,"August 29, 2013",Device Fault
C4428414-3DE0-E111-AD34-0025B500016E,"September 17, 2013",Paper Jam
C4428414-3DE0-E111-AD34-0025B500016E,"March 14, 2014",Print Awareness Tool
C4428414-3DE0-E111-AD34-0025B500016E,"June 4, 2014",Paper Jam
C4428414-3DE0-E111-AD34-0025B500016E,"October 8, 2014",Paper Jam
C4428414-3DE0-E111-AD34-0025B500016E,"December 22, 2014",Paper Jam
C4428414-3DE0-E111-AD34-0025B500016E,"May 11, 2015",Paper Jam
C4428414-3DE0-E111-AD34-0025B500016E,"October 28, 2015",Device Fault
C4428414-3DE0-E111-AD34-0025B500016E,"December 16, 2015",Damage
C4428414-3DE0-E111-AD34-0025B500016E,"January 20, 2016",Device Fault
C6323783-AB51-DF11-9752-0024E861B15C,"April 23, 2013",Paper Jam
C6323783-AB51-DF11-9752-0024E861B15C,"May 2, 2013",Output Quality
CC3CEDA4-D92C-E211-A66B-0025B500017E,"November 14, 2012",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"November 21, 2012",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"November 28, 2012",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"November 30, 2012",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 6, 2012",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 14, 2012",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 4, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 22, 2013",Output Quality
CC3CEDA4-D92C-E211-A66B-0025B500017E,"February 5, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"March 7, 2013",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"April 12, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"May 15, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"May 22, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"June 10, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"June 14, 2013",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"September 24, 2013",Consumable Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"October 16, 2013",Accessory Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"October 31, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 4, 2013",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 11, 2013",Device Offline
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 12, 2013",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 19, 2013",Damage
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 30, 2013",Device Offline
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 9, 2014",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 29, 2014",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"March 10, 2014",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"April 2, 2014",Accessory Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"April 10, 2014",Accessory Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"April 21, 2014",Damage
CC3CEDA4-D92C-E211-A66B-0025B500017E,"June 11, 2014",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"June 18, 2014",Accessory Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"September 10, 2014",Environmental Issue
CC3CEDA4-D92C-E211-A66B-0025B500017E,"September 26, 2014",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"December 17, 2014",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 26, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 30, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"February 5, 2015",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"February 10, 2015",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"March 5, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"March 17, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"April 15, 2015",Damage
CC3CEDA4-D92C-E211-A66B-0025B500017E,"May 19, 2015",Device Offline
CC3CEDA4-D92C-E211-A66B-0025B500017E,"May 20, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"June 16, 2015",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"July 21, 2015",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"September 9, 2015",Damage
CC3CEDA4-D92C-E211-A66B-0025B500017E,"October 27, 2015",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"November 2, 2015",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 6, 2016",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 12, 2016",Device Fault
CC3CEDA4-D92C-E211-A66B-0025B500017E,"January 15, 2016",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"February 24, 2016",Paper Jam
CC3CEDA4-D92C-E211-A66B-0025B500017E,"March 11, 2016",Paper Jam
CD52AA1F-3DE0-E111-AD34-0025B500016E,"December 4, 2012",Output Quality
CD52AA1F-3DE0-E111-AD34-0025B500016E,"December 14, 2012",Output Quality
CD52AA1F-3DE0-E111-AD34-0025B500016E,"January 4, 2013",Output Quality
CD52AA1F-3DE0-E111-AD34-0025B500016E,"June 4, 2013",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"September 24, 2013",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"November 18, 2013",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"March 27, 2014",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"March 28, 2014",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"November 6, 2014",Damage
CD52AA1F-3DE0-E111-AD34-0025B500016E,"December 18, 2014",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"January 12, 2015",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"January 21, 2015",Scanning Issue
CD52AA1F-3DE0-E111-AD34-0025B500016E,"February 24, 2015",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"March 2, 2015",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"March 11, 2015",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"May 12, 2015",Damage
CD52AA1F-3DE0-E111-AD34-0025B500016E,"August 3, 2015",Device Offline
CD52AA1F-3DE0-E111-AD34-0025B500016E,"September 28, 2015",Device Fault
CD52AA1F-3DE0-E111-AD34-0025B500016E,"December 7, 2015",Device Fault
CE72CF23-BCDA-E111-AD34-0025B500016E,"April 24, 2013",Device Fault
CE72CF23-BCDA-E111-AD34-0025B500016E,"April 29, 2013",Device Fault
CE72CF23-BCDA-E111-AD34-0025B500016E,"March 28, 2014",Device Fault
CE72CF23-BCDA-E111-AD34-0025B500016E,"January 14, 2015",Device Fault
CE72CF23-BCDA-E111-AD34-0025B500016E,"July 20, 2015",Device Offline
CE110CE8-DDF3-E111-AEC9-0025B500016E,"September 20, 2012",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"November 27, 2012",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"December 18, 2012",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"February 25, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"March 11, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"March 19, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"June 3, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"June 25, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"September 20, 2013",Fax Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"November 7, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"December 17, 2013",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"January 21, 2014",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"February 5, 2014",Accessory Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"February 24, 2014",Device Fault
CE110CE8-DDF3-E111-AEC9-0025B500016E,"April 28, 2014",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"June 10, 2014",Device Fault
CE110CE8-DDF3-E111-AEC9-0025B500016E,"October 3, 2014",Paper Jam
CE110CE8-DDF3-E111-AEC9-0025B500016E,"October 17, 2014",Environmental Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"January 12, 2015",Accessory Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"March 9, 2015",Accessory Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"March 17, 2015",Device Fault
CE110CE8-DDF3-E111-AEC9-0025B500016E,"August 7, 2015",Damage
CE110CE8-DDF3-E111-AEC9-0025B500016E,"October 26, 2015",Device Fault
CE110CE8-DDF3-E111-AEC9-0025B500016E,"February 1, 2016",Accessory Issue
CE110CE8-DDF3-E111-AEC9-0025B500016E,"February 29, 2016",Damage
CE110CE8-DDF3-E111-AEC9-0025B500016E,"March 15, 2016",Device Fault
CE110CE8-DDF3-E111-AEC9-0025B500016E,"April 7, 2016",Paper Jam
CFE2F316-3DE0-E111-AD34-0025B500016E,"January 15, 2013",Device Fault
CFE2F316-3DE0-E111-AD34-0025B500016E,"January 24, 2013",Paper Jam
CFE2F316-3DE0-E111-AD34-0025B500016E,"May 13, 2013",Output Quality
CFE2F316-3DE0-E111-AD34-0025B500016E,"November 7, 2013",Environmental Issue
CFE2F316-3DE0-E111-AD34-0025B500016E,"November 22, 2013",Paper Jam
CFE2F316-3DE0-E111-AD34-0025B500016E,"March 17, 2014",Device Fault
CFE2F316-3DE0-E111-AD34-0025B500016E,"March 19, 2014",Consumable Issue
CFE2F316-3DE0-E111-AD34-0025B500016E,"October 8, 2014",Environmental Issue
CFE2F316-3DE0-E111-AD34-0025B500016E,"December 10, 2014",Paper Jam
CFE2F316-3DE0-E111-AD34-0025B500016E,"October 21, 2015",Device Fault
CFE2F316-3DE0-E111-AD34-0025B500016E,"November 18, 2015",Output Quality
CFE2F316-3DE0-E111-AD34-0025B500016E,"January 25, 2016",Device Fault
D0DD8D24-BCDA-E111-AD34-0025B500016E,"November 29, 2012",Paper Jam
D0DD8D24-BCDA-E111-AD34-0025B500016E,"February 7, 2014",Damage
D0DD8D24-BCDA-E111-AD34-0025B500016E,"April 1, 2014",Accessory Issue
D0DD8D24-BCDA-E111-AD34-0025B500016E,"May 12, 2014",Accessory Issue
D0DD8D24-BCDA-E111-AD34-0025B500016E,"June 4, 2014",Device Fault
D0DD8D24-BCDA-E111-AD34-0025B500016E,"June 9, 2014",Paper Jam
D0DD8D24-BCDA-E111-AD34-0025B500016E,"August 27, 2014",Device Fault
D0DD8D24-BCDA-E111-AD34-0025B500016E,"September 5, 2014",Paper Jam
D0DD8D24-BCDA-E111-AD34-0025B500016E,"July 7, 2015",Device Offline
D0DD8D24-BCDA-E111-AD34-0025B500016E,"November 2, 2015",Device Offline
D0DD8D24-BCDA-E111-AD34-0025B500016E,"February 8, 2016",Device Fault
D0DD8D24-BCDA-E111-AD34-0025B500016E,"March 24, 2016",Paper Jam
D0DD8D24-BCDA-E111-AD34-0025B500016E,"April 5, 2016",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"September 12, 2012",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"November 1, 2012",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"November 20, 2012",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"December 11, 2012",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"December 17, 2012",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 27, 2013",Server Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 4, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 12, 2013",Output Quality
D1D3852A-BCDA-E111-AD34-0025B500016E,"May 16, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"May 31, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 11, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 12, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 17, 2013",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"July 3, 2013",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"July 10, 2013",Damage
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 1, 2013",Damage
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 7, 2013",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 23, 2013",Accessory Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"December 20, 2013",Consumable Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 8, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 14, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 22, 2014",Accessory Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 5, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 12, 2014",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 6, 2014",Output Quality
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 26, 2014",Environmental Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 31, 2014",Server Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"April 9, 2014",Damage
D1D3852A-BCDA-E111-AD34-0025B500016E,"April 29, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 3, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 10, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 16, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"July 7, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"July 15, 2014",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"August 5, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"August 11, 2014",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"September 3, 2014",Damage
D1D3852A-BCDA-E111-AD34-0025B500016E,"September 8, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"September 23, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"November 3, 2014",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 5, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 22, 2015",Device Offline
D1D3852A-BCDA-E111-AD34-0025B500016E,"January 28, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 5, 2015",Consumable Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 10, 2015",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 27, 2015",Scanning Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"April 7, 2015",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"April 24, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"May 11, 2015",Damage
D1D3852A-BCDA-E111-AD34-0025B500016E,"June 30, 2015",Device Offline
D1D3852A-BCDA-E111-AD34-0025B500016E,"September 11, 2015",Accessory Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 1, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 6, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 19, 2015",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"October 29, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"November 16, 2015",Paper Jam
D1D3852A-BCDA-E111-AD34-0025B500016E,"December 11, 2015",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 3, 2016",Output Quality
D1D3852A-BCDA-E111-AD34-0025B500016E,"February 4, 2016",Output Quality
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 10, 2016",Scanning Issue
D1D3852A-BCDA-E111-AD34-0025B500016E,"March 11, 2016",Device Fault
D1D3852A-BCDA-E111-AD34-0025B500016E,"April 5, 2016",Paper Jam
D2C4852A-BCDA-E111-AD34-0025B500016E,"July 3, 2013",Consumable Issue
D2C4852A-BCDA-E111-AD34-0025B500016E,"September 18, 2013",Device Fault
D2C4852A-BCDA-E111-AD34-0025B500016E,"April 3, 2014",Fax Issue
D2C4852A-BCDA-E111-AD34-0025B500016E,"July 7, 2014",Device Fault
D2C4852A-BCDA-E111-AD34-0025B500016E,"February 4, 2015",Device Fault
D2C4852A-BCDA-E111-AD34-0025B500016E,"March 6, 2015",Device Offline
D2C4852A-BCDA-E111-AD34-0025B500016E,"September 28, 2015",Device Offline
D2C4852A-BCDA-E111-AD34-0025B500016E,"February 18, 2016",Device Offline
D2D9D915-3CD5-E111-97B2-0025B500016E,"July 15, 2015",Device Offline
D2D9D915-3CD5-E111-97B2-0025B500016E,"March 24, 2016",Accessory Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"October 23, 2012",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"October 25, 2012",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"November 19, 2012",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"January 25, 2013",Output Quality
D5C847AF-BCE5-E111-AEB9-0025B500016E,"January 31, 2013",Output Quality
D5C847AF-BCE5-E111-AEB9-0025B500016E,"April 17, 2013",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"April 29, 2013",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"May 6, 2013",Consumable Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"September 11, 2013",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"September 13, 2013",Damage
D5C847AF-BCE5-E111-AEB9-0025B500016E,"October 23, 2013",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"January 16, 2014",Accessory Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"February 11, 2014",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"February 19, 2014",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"February 25, 2014",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"February 27, 2014",Damage
D5C847AF-BCE5-E111-AEB9-0025B500016E,"March 21, 2014",Accessory Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"April 14, 2014",Accessory Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"May 6, 2014",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"June 2, 2014",Consumable Issue
D5C847AF-BCE5-E111-AEB9-0025B500016E,"September 11, 2014",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"October 10, 2014",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"November 13, 2014",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"November 24, 2014",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"December 1, 2014",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"December 3, 2014",Device Fault
D5C847AF-BCE5-E111-AEB9-0025B500016E,"January 21, 2015",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"January 29, 2015",Paper Jam
D5C847AF-BCE5-E111-AEB9-0025B500016E,"February 25, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"March 19, 2013",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"May 2, 2013",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"September 3, 2013",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"October 30, 2013",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"November 6, 2013",Environmental Issue
D289D4C1-B3D1-E111-97B2-0025B500016E,"December 2, 2013",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"March 17, 2014",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"June 13, 2014",Damage
D289D4C1-B3D1-E111-97B2-0025B500016E,"September 8, 2014",Damage
D289D4C1-B3D1-E111-97B2-0025B500016E,"September 16, 2014",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"November 4, 2014",Accessory Issue
D289D4C1-B3D1-E111-97B2-0025B500016E,"November 7, 2014",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"January 7, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"January 15, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"January 20, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"February 9, 2015",Damage
D289D4C1-B3D1-E111-97B2-0025B500016E,"February 24, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"May 19, 2015",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"June 17, 2015",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"July 16, 2015",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"December 2, 2015",Device Fault
D289D4C1-B3D1-E111-97B2-0025B500016E,"January 8, 2016",Damage
D289D4C1-B3D1-E111-97B2-0025B500016E,"January 29, 2016",Paper Jam
D289D4C1-B3D1-E111-97B2-0025B500016E,"March 3, 2016",Paper Jam
D5368414-3DE0-E111-AD34-0025B500016E,"August 29, 2012",Paper Jam
D5368414-3DE0-E111-AD34-0025B500016E,"October 4, 2012",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"October 5, 2012",Fax Issue
D5368414-3DE0-E111-AD34-0025B500016E,"November 26, 2012",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"January 7, 2013",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"January 17, 2013",Accessory Issue
D5368414-3DE0-E111-AD34-0025B500016E,"February 11, 2013",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"September 13, 2013",Paper Jam
D5368414-3DE0-E111-AD34-0025B500016E,"December 9, 2013",Output Quality
D5368414-3DE0-E111-AD34-0025B500016E,"February 7, 2014",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"February 12, 2014",Device Offline
D5368414-3DE0-E111-AD34-0025B500016E,"April 7, 2014",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"April 28, 2014",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"September 12, 2014",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"October 28, 2014",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"April 15, 2015",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"July 7, 2015",Device Offline
D5368414-3DE0-E111-AD34-0025B500016E,"September 8, 2015",Device Fault
D5368414-3DE0-E111-AD34-0025B500016E,"October 1, 2015",Damage
D5368414-3DE0-E111-AD34-0025B500016E,"October 29, 2015",Damage
DB205B0B-E5E1-E311-80C2-0025B500016E,"January 21, 2015",Device Fault
DB205B0B-E5E1-E311-80C2-0025B500016E,"June 4, 2015",Device Fault
DB205B0B-E5E1-E311-80C2-0025B500016E,"September 3, 2015",Paper Jam
DB205B0B-E5E1-E311-80C2-0025B500016E,"September 3, 2015",Device Fault
DB205B0B-E5E1-E311-80C2-0025B500016E,"September 8, 2015",Paper Jam
DB205B0B-E5E1-E311-80C2-0025B500016E,"September 9, 2015",Device Fault
DB205B0B-E5E1-E311-80C2-0025B500016E,"September 24, 2015",Paper Jam
DB205B0B-E5E1-E311-80C2-0025B500016E,"October 30, 2015",Device Fault
DB205B0B-E5E1-E311-80C2-0025B500016E,"November 12, 2015",Paper Jam
